Timestamp,RSSI_Downlink,Status
2025-09-03 20:16:44.529,N/A,Falha (Timeout)
2025-09-03 20:16:47.234,N/A,Falha (Timeout)
2025-09-03 20:16:49.939,N/A,Falha (Timeout)
2025-09-03 20:16:52.644,N/A,Falha (Timeout)
2025-09-03 20:16:55.348,N/A,Falha (Timeout)
2025-09-03 20:16:58.053,N/A,Falha (Timeout)
2025-09-03 20:17:00.759,N/A,Falha (Timeout)
2025-09-03 20:17:03.464,N/A,Falha (Timeout)
2025-09-03 20:17:06.170,N/A,Falha (Timeout)
2025-09-03 20:17:08.875,N/A,Falha (Timeout)
2025-09-03 20:17:11.581,N/A,Falha (Timeout)
2025-09-03 20:17:14.287,N/A,Falha (Timeout)
2025-09-03 20:17:16.993,N/A,Falha (Timeout)
2025-09-03 20:17:19.698,N/A,Falha (Timeout)
2025-09-03 20:17:22.403,N/A,Falha (Timeout)
2025-09-03 20:17:25.107,N/A,Falha (Timeout)
2025-09-03 20:17:27.811,N/A,Falha (Timeout)
2025-09-03 20:17:30.516,N/A,Falha (Timeout)
2025-09-03 20:17:33.221,N/A,Falha (Timeout)
2025-09-03 20:17:35.926,N/A,Falha (Timeout)
2025-09-03 20:17:38.632,N/A,Falha (Timeout)
2025-09-03 20:17:41.337,N/A,Falha (Timeout)
2025-09-03 20:17:44.042,N/A,Falha (Timeout)
2025-09-03 20:17:46.746,N/A,Falha (Timeout)
2025-09-03 20:17:49.451,N/A,Falha (Timeout)
2025-09-03 20:17:52.156,N/A,Falha (Timeout)
2025-09-03 20:17:54.862,N/A,Falha (Timeout)
2025-09-03 20:17:57.566,N/A,Falha (Timeout)
2025-09-03 20:18:00.271,N/A,Falha (Timeout)
2025-09-03 20:18:02.975,N/A,Falha (Timeout)
2025-09-03 20:18:05.681,N/A,Falha (Timeout)
2025-09-03 20:18:08.386,N/A,Falha (Timeout)
2025-09-03 20:18:11.091,N/A,Falha (Timeout)
2025-09-03 20:18:13.796,N/A,Falha (Timeout)
2025-09-03 20:18:16.501,N/A,Falha (Timeout)
2025-09-03 20:18:19.206,N/A,Falha (Timeout)
2025-09-03 20:18:21.911,N/A,Falha (Timeout)
2025-09-03 20:18:24.616,N/A,Falha (Timeout)
2025-09-03 20:18:27.320,N/A,Falha (Timeout)
2025-09-03 20:18:30.024,N/A,Falha (Timeout)
2025-09-03 20:18:32.729,N/A,Falha (Timeout)
2025-09-03 20:18:35.433,N/A,Falha (Timeout)
2025-09-03 20:18:38.137,N/A,Falha (Timeout)
2025-09-03 20:18:40.841,N/A,Falha (Timeout)
2025-09-03 20:18:43.546,N/A,Falha (Timeout)
2025-09-03 20:18:46.251,N/A,Falha (Timeout)
2025-09-03 20:18:48.956,N/A,Falha (Timeout)
2025-09-03 20:18:51.660,N/A,Falha (Timeout)
2025-09-03 20:18:54.366,N/A,Falha (Timeout)
2025-09-03 20:18:57.070,N/A,Falha (Timeout)
2025-09-03 20:18:59.774,N/A,Falha (Timeout)
2025-09-03 20:19:02.478,N/A,Falha (Timeout)
2025-09-03 20:19:05.183,N/A,Falha (Timeout)
2025-09-03 20:19:07.888,N/A,Falha (Timeout)
2025-09-03 20:19:10.594,N/A,Falha (Timeout)
2025-09-03 20:19:13.299,N/A,Falha (Timeout)
2025-09-03 20:19:16.004,N/A,Falha (Timeout)
2025-09-03 20:19:18.708,N/A,Falha (Timeout)
2025-09-03 20:19:21.413,N/A,Falha (Timeout)
2025-09-03 20:19:24.117,N/A,Falha (Timeout)
2025-09-03 20:19:26.822,N/A,Falha (Timeout)
2025-09-03 20:19:29.527,N/A,Falha (Timeout)
2025-09-03 20:19:32.232,N/A,Falha (Timeout)
2025-09-03 20:19:34.938,N/A,Falha (Timeout)
2025-09-03 20:19:37.643,N/A,Falha (Timeout)
2025-09-03 20:19:40.347,N/A,Falha (Timeout)
2025-09-03 20:19:43.052,N/A,Falha (Timeout)
2025-09-03 20:19:45.757,N/A,Falha (Timeout)
2025-09-03 20:19:48.462,N/A,Falha (Timeout)
2025-09-03 20:19:51.166,N/A,Falha (Timeout)
2025-09-03 20:19:53.871,N/A,Falha (Timeout)
2025-09-03 20:19:56.576,N/A,Falha (Timeout)
2025-09-03 20:19:59.280,N/A,Falha (Timeout)
2025-09-03 20:20:01.984,N/A,Falha (Timeout)
2025-09-03 20:20:04.690,N/A,Falha (Timeout)
2025-09-03 20:20:07.395,N/A,Falha (Timeout)
2025-09-03 20:20:10.100,N/A,Falha (Timeout)
2025-09-03 20:20:12.804,N/A,Falha (Timeout)
2025-09-03 20:20:15.508,N/A,Falha (Timeout)
2025-09-03 20:20:18.213,N/A,Falha (Timeout)
2025-09-03 20:20:20.918,N/A,Falha (Timeout)
2025-09-03 20:20:23.622,N/A,Falha (Timeout)
2025-09-03 20:20:26.326,N/A,Falha (Timeout)
2025-09-03 20:20:29.031,N/A,Falha (Timeout)
2025-09-03 20:20:31.736,N/A,Falha (Timeout)
2025-09-03 20:20:34.441,N/A,Falha (Timeout)
2025-09-03 20:20:37.147,N/A,Falha (Timeout)
2025-09-03 20:20:39.851,N/A,Falha (Timeout)
2025-09-03 20:20:42.556,N/A,Falha (Timeout)
2025-09-03 20:20:45.261,N/A,Falha (Timeout)
2025-09-03 20:20:47.966,N/A,Falha (Timeout)
2025-09-03 20:20:50.671,N/A,Falha (Timeout)
2025-09-03 20:20:53.375,N/A,Falha (Timeout)
2025-09-03 20:20:56.080,N/A,Falha (Timeout)
2025-09-03 20:20:58.785,N/A,Falha (Timeout)
2025-09-03 20:21:01.490,N/A,Falha (Timeout)
2025-09-03 20:21:04.196,N/A,Falha (Timeout)
2025-09-03 20:21:06.901,N/A,Falha (Timeout)
2025-09-03 20:21:09.607,N/A,Falha (Timeout)
2025-09-03 20:21:12.312,N/A,Falha (Timeout)
2025-09-03 20:21:15.017,N/A,Falha (Timeout)
2025-09-03 20:21:17.722,N/A,Falha (Timeout)
2025-09-03 20:21:20.426,N/A,Falha (Timeout)
2025-09-03 20:21:23.130,N/A,Falha (Timeout)
2025-09-03 20:21:25.834,N/A,Falha (Timeout)
2025-09-03 20:21:28.540,N/A,Falha (Timeout)
2025-09-03 20:21:31.245,N/A,Falha (Timeout)
2025-09-03 20:21:33.952,N/A,Falha (Timeout)
2025-09-03 20:21:36.655,N/A,Falha (Timeout)
2025-09-03 20:21:39.360,N/A,Falha (Timeout)
2025-09-03 20:21:42.065,N/A,Falha (Timeout)
2025-09-03 20:21:44.770,N/A,Falha (Timeout)
2025-09-03 20:21:47.474,N/A,Falha (Timeout)
2025-09-03 20:21:50.178,N/A,Falha (Timeout)
2025-09-03 20:21:52.882,N/A,Falha (Timeout)
2025-09-03 20:21:55.586,N/A,Falha (Timeout)
2025-09-03 20:21:58.291,N/A,Falha (Timeout)
2025-09-03 20:22:00.995,N/A,Falha (Timeout)
2025-09-03 20:22:03.700,N/A,Falha (Timeout)
2025-09-03 20:22:06.405,N/A,Falha (Timeout)
2025-09-03 20:22:09.110,N/A,Falha (Timeout)
2025-09-03 20:22:11.814,N/A,Falha (Timeout)
2025-09-03 20:22:14.520,N/A,Falha (Timeout)
2025-09-03 20:22:17.224,N/A,Falha (Timeout)
2025-09-03 20:22:19.929,N/A,Falha (Timeout)
2025-09-03 20:22:22.634,N/A,Falha (Timeout)
2025-09-03 20:22:25.339,N/A,Falha (Timeout)
2025-09-03 20:22:28.044,N/A,Falha (Timeout)
2025-09-03 20:22:30.750,N/A,Falha (Timeout)
2025-09-03 20:22:33.454,N/A,Falha (Timeout)
2025-09-03 20:22:36.159,N/A,Falha (Timeout)
2025-09-03 20:22:38.864,N/A,Falha (Timeout)
2025-09-03 20:22:41.569,N/A,Falha (Timeout)
2025-09-03 20:22:44.274,N/A,Falha (Timeout)
2025-09-03 20:22:46.979,N/A,Falha (Timeout)
2025-09-03 20:22:49.684,N/A,Falha (Timeout)
2025-09-03 20:22:52.388,N/A,Falha (Timeout)
2025-09-03 20:22:55.094,N/A,Falha (Timeout)
2025-09-03 20:22:57.798,N/A,Falha (Timeout)
2025-09-03 20:23:00.503,N/A,Falha (Timeout)
2025-09-03 20:23:03.209,N/A,Falha (Timeout)
2025-09-03 20:23:05.914,N/A,Falha (Timeout)
2025-09-03 20:23:08.619,N/A,Falha (Timeout)
2025-09-03 20:23:11.323,N/A,Falha (Timeout)
2025-09-03 20:23:14.027,N/A,Falha (Timeout)
2025-09-03 20:23:16.732,N/A,Falha (Timeout)
2025-09-03 20:23:19.437,N/A,Falha (Timeout)
2025-09-03 20:23:22.143,N/A,Falha (Timeout)
2025-09-03 20:23:24.847,N/A,Falha (Timeout)
2025-09-03 20:23:27.551,N/A,Falha (Timeout)
2025-09-03 20:23:30.255,N/A,Falha (Timeout)
2025-09-03 20:23:32.959,N/A,Falha (Timeout)
2025-09-03 20:23:35.663,N/A,Falha (Timeout)
2025-09-03 20:23:38.368,N/A,Falha (Timeout)
2025-09-03 20:23:41.073,N/A,Falha (Timeout)
2025-09-03 20:23:43.778,N/A,Falha (Timeout)
2025-09-03 20:23:46.482,N/A,Falha (Timeout)
2025-09-03 20:23:49.186,N/A,Falha (Timeout)
2025-09-03 20:23:51.890,N/A,Falha (Timeout)
2025-09-03 20:23:54.594,N/A,Falha (Timeout)
2025-09-03 20:23:57.299,N/A,Falha (Timeout)
2025-09-03 20:24:00.004,N/A,Falha (Timeout)
2025-09-03 20:24:02.710,N/A,Falha (Timeout)
2025-09-03 20:24:05.415,N/A,Falha (Timeout)
2025-09-03 20:24:08.119,N/A,Falha (Timeout)
2025-09-03 20:24:10.825,N/A,Falha (Timeout)
2025-09-03 20:24:13.529,N/A,Falha (Timeout)
2025-09-03 20:24:16.234,N/A,Falha (Timeout)
2025-09-03 20:24:18.939,N/A,Falha (Timeout)
2025-09-03 20:24:21.643,N/A,Falha (Timeout)
2025-09-03 20:24:24.350,N/A,Falha (Timeout)
2025-09-03 20:24:27.054,N/A,Falha (Timeout)
2025-09-03 20:24:29.760,N/A,Falha (Timeout)
2025-09-03 20:24:32.465,N/A,Falha (Timeout)
2025-09-03 20:24:35.170,N/A,Falha (Timeout)
2025-09-03 20:24:37.875,N/A,Falha (Timeout)
2025-09-03 20:24:40.579,N/A,Falha (Timeout)
2025-09-03 20:24:43.284,N/A,Falha (Timeout)
2025-09-03 20:24:45.988,N/A,Falha (Timeout)
2025-09-03 20:24:48.692,N/A,Falha (Timeout)
2025-09-03 20:24:51.396,N/A,Falha (Timeout)
2025-09-03 20:24:54.100,N/A,Falha (Timeout)
2025-09-03 20:24:56.804,N/A,Falha (Timeout)
2025-09-03 20:24:59.509,N/A,Falha (Timeout)
2025-09-03 20:25:02.214,N/A,Falha (Timeout)
2025-09-03 20:25:04.919,N/A,Falha (Timeout)
2025-09-03 20:25:07.624,N/A,Falha (Timeout)
2025-09-03 20:25:10.328,N/A,Falha (Timeout)
2025-09-03 20:25:13.033,N/A,Falha (Timeout)
2025-09-03 20:25:15.738,N/A,Falha (Timeout)
2025-09-03 20:25:18.444,N/A,Falha (Timeout)
2025-09-03 20:25:21.147,N/A,Falha (Timeout)
2025-09-03 20:25:23.852,N/A,Falha (Timeout)
2025-09-03 20:25:26.556,N/A,Falha (Timeout)
2025-09-03 20:25:29.261,N/A,Falha (Timeout)
2025-09-03 20:25:31.966,N/A,Falha (Timeout)
2025-09-03 20:25:34.670,N/A,Falha (Timeout)
2025-09-03 20:25:37.376,N/A,Falha (Timeout)
2025-09-03 20:25:40.082,N/A,Falha (Timeout)
2025-09-03 20:25:42.787,N/A,Falha (Timeout)
2025-09-03 20:25:45.493,N/A,Falha (Timeout)
2025-09-03 20:25:48.198,N/A,Falha (Timeout)
2025-09-03 20:25:50.903,N/A,Falha (Timeout)
2025-09-03 20:25:53.607,N/A,Falha (Timeout)
2025-09-03 20:25:56.312,N/A,Falha (Timeout)
2025-09-03 20:25:59.016,N/A,Falha (Timeout)
2025-09-03 20:26:01.722,N/A,Falha (Timeout)
2025-09-03 20:26:04.427,N/A,Falha (Timeout)
2025-09-03 20:26:07.132,N/A,Falha (Timeout)
2025-09-03 20:26:09.837,N/A,Falha (Timeout)
2025-09-03 20:26:12.542,N/A,Falha (Timeout)
2025-09-03 20:26:15.248,N/A,Falha (Timeout)
2025-09-03 20:26:17.953,N/A,Falha (Timeout)
2025-09-03 20:26:20.657,N/A,Falha (Timeout)
2025-09-03 20:26:23.361,N/A,Falha (Timeout)
2025-09-03 20:26:26.066,N/A,Falha (Timeout)
2025-09-03 20:26:28.770,N/A,Falha (Timeout)
2025-09-03 20:26:31.475,N/A,Falha (Timeout)
2025-09-03 20:26:34.180,N/A,Falha (Timeout)
2025-09-03 20:26:36.885,N/A,Falha (Timeout)
2025-09-03 20:26:39.589,N/A,Falha (Timeout)
2025-09-03 20:26:42.294,N/A,Falha (Timeout)
2025-09-03 20:26:44.998,N/A,Falha (Timeout)
2025-09-03 20:26:47.703,N/A,Falha (Timeout)
2025-09-03 20:26:50.407,N/A,Falha (Timeout)
2025-09-03 20:26:53.111,N/A,Falha (Timeout)
2025-09-03 20:26:55.815,N/A,Falha (Timeout)
2025-09-03 20:26:58.519,N/A,Falha (Timeout)
2025-09-03 20:27:01.224,N/A,Falha (Timeout)
2025-09-03 20:27:03.930,N/A,Falha (Timeout)
2025-09-03 20:27:06.635,N/A,Falha (Timeout)
2025-09-03 20:27:09.340,N/A,Falha (Timeout)
2025-09-03 20:27:12.046,N/A,Falha (Timeout)
2025-09-03 20:27:14.751,N/A,Falha (Timeout)
2025-09-03 20:27:17.456,N/A,Falha (Timeout)
2025-09-03 20:27:20.161,N/A,Falha (Timeout)
2025-09-03 20:27:22.865,N/A,Falha (Timeout)
2025-09-03 20:27:25.571,N/A,Falha (Timeout)
2025-09-03 20:27:28.276,N/A,Falha (Timeout)
2025-09-03 20:27:30.981,N/A,Falha (Timeout)
2025-09-03 20:27:33.686,N/A,Falha (Timeout)
2025-09-03 20:27:36.390,N/A,Falha (Timeout)
2025-09-03 20:27:39.095,N/A,Falha (Timeout)
2025-09-03 20:27:41.800,N/A,Falha (Timeout)
2025-09-03 20:27:44.506,N/A,Falha (Timeout)
2025-09-03 20:27:47.211,N/A,Falha (Timeout)
2025-09-03 20:27:49.916,N/A,Falha (Timeout)
2025-09-03 20:27:52.622,N/A,Falha (Timeout)
2025-09-03 20:27:55.327,N/A,Falha (Timeout)
2025-09-03 20:27:58.031,N/A,Falha (Timeout)
2025-09-03 20:28:00.737,N/A,Falha (Timeout)
2025-09-03 20:28:03.443,N/A,Falha (Timeout)
2025-09-03 20:28:06.150,N/A,Falha (Timeout)
2025-09-03 20:28:08.854,N/A,Falha (Timeout)
2025-09-03 20:28:11.558,N/A,Falha (Timeout)
2025-09-03 20:28:14.262,N/A,Falha (Timeout)
2025-09-03 20:28:16.967,N/A,Falha (Timeout)
2025-09-03 20:28:19.672,N/A,Falha (Timeout)
2025-09-03 20:28:22.378,N/A,Falha (Timeout)
2025-09-03 20:28:25.083,N/A,Falha (Timeout)
2025-09-03 20:28:27.788,N/A,Falha (Timeout)
2025-09-03 20:28:30.493,N/A,Falha (Timeout)
2025-09-03 20:28:33.197,N/A,Falha (Timeout)
2025-09-03 20:28:35.902,N/A,Falha (Timeout)
2025-09-03 20:28:38.607,N/A,Falha (Timeout)
2025-09-03 20:28:41.312,N/A,Falha (Timeout)
2025-09-03 20:28:44.017,N/A,Falha (Timeout)
2025-09-03 20:28:46.722,N/A,Falha (Timeout)
2025-09-03 20:28:49.428,N/A,Falha (Timeout)
2025-09-03 20:28:52.132,N/A,Falha (Timeout)
2025-09-03 20:28:54.837,N/A,Falha (Timeout)
2025-09-03 20:28:57.542,N/A,Falha (Timeout)
2025-09-03 20:29:00.247,N/A,Falha (Timeout)
2025-09-03 20:29:02.951,N/A,Falha (Timeout)
2025-09-03 20:29:05.657,N/A,Falha (Timeout)
2025-09-03 20:29:08.362,N/A,Falha (Timeout)
2025-09-03 20:29:11.066,N/A,Falha (Timeout)
2025-09-03 20:29:13.770,N/A,Falha (Timeout)
2025-09-03 20:29:16.475,N/A,Falha (Timeout)
2025-09-03 20:29:19.180,N/A,Falha (Timeout)
2025-09-03 20:29:21.884,N/A,Falha (Timeout)
2025-09-03 20:29:24.589,N/A,Falha (Timeout)
2025-09-03 20:29:27.294,N/A,Falha (Timeout)
2025-09-03 20:29:29.998,N/A,Falha (Timeout)
2025-09-03 20:29:32.703,N/A,Falha (Timeout)
2025-09-03 20:29:35.409,N/A,Falha (Timeout)
2025-09-03 20:29:38.114,N/A,Falha (Timeout)
2025-09-03 20:29:40.818,N/A,Falha (Timeout)
2025-09-03 20:29:43.522,N/A,Falha (Timeout)
2025-09-03 20:29:46.226,N/A,Falha (Timeout)
2025-09-03 20:29:48.931,N/A,Falha (Timeout)
2025-09-03 20:29:51.635,N/A,Falha (Timeout)
2025-09-03 20:29:54.339,N/A,Falha (Timeout)
2025-09-03 20:29:57.043,N/A,Falha (Timeout)
2025-09-03 20:29:59.749,N/A,Falha (Timeout)
2025-09-03 20:30:02.454,N/A,Falha (Timeout)
2025-09-03 20:30:05.159,N/A,Falha (Timeout)
2025-09-03 20:30:07.865,N/A,Falha (Timeout)
2025-09-03 20:30:10.569,N/A,Falha (Timeout)
2025-09-03 20:30:13.273,N/A,Falha (Timeout)
2025-09-03 20:30:15.978,N/A,Falha (Timeout)
2025-09-03 20:30:18.684,N/A,Falha (Timeout)
2025-09-03 20:30:21.388,N/A,Falha (Timeout)
2025-09-03 20:30:24.092,N/A,Falha (Timeout)
2025-09-03 20:30:26.798,N/A,Falha (Timeout)
2025-09-03 20:30:29.503,N/A,Falha (Timeout)
2025-09-03 20:30:32.208,N/A,Falha (Timeout)
2025-09-03 20:30:34.913,N/A,Falha (Timeout)
2025-09-03 20:30:37.617,N/A,Falha (Timeout)
2025-09-03 20:30:40.323,N/A,Falha (Timeout)
2025-09-03 20:30:43.028,N/A,Falha (Timeout)
2025-09-03 20:30:45.734,N/A,Falha (Timeout)
2025-09-03 20:30:48.439,N/A,Falha (Timeout)
2025-09-03 20:30:51.144,N/A,Falha (Timeout)
2025-09-03 20:30:53.849,N/A,Falha (Timeout)
2025-09-03 20:30:56.554,N/A,Falha (Timeout)
2025-09-03 20:30:59.259,N/A,Falha (Timeout)
2025-09-03 20:31:01.963,N/A,Falha (Timeout)
2025-09-03 20:31:04.669,N/A,Falha (Timeout)
2025-09-03 20:31:07.373,N/A,Falha (Timeout)
2025-09-03 20:31:10.078,N/A,Falha (Timeout)
2025-09-03 20:31:12.784,N/A,Falha (Timeout)
2025-09-03 20:31:15.488,N/A,Falha (Timeout)
2025-09-03 20:31:18.193,N/A,Falha (Timeout)
2025-09-03 20:31:20.897,N/A,Falha (Timeout)
2025-09-03 20:31:23.601,N/A,Falha (Timeout)
2025-09-03 20:31:26.305,N/A,Falha (Timeout)
2025-09-03 20:31:29.010,N/A,Falha (Timeout)
2025-09-03 20:31:31.715,N/A,Falha (Timeout)
2025-09-03 20:31:34.419,N/A,Falha (Timeout)
2025-09-03 20:31:37.125,N/A,Falha (Timeout)
2025-09-03 20:31:39.829,N/A,Falha (Timeout)
2025-09-03 20:31:42.534,N/A,Falha (Timeout)
2025-09-03 20:31:45.238,N/A,Falha (Timeout)
2025-09-03 20:31:47.943,N/A,Falha (Timeout)
2025-09-03 20:31:50.648,N/A,Falha (Timeout)
2025-09-03 20:31:53.354,N/A,Falha (Timeout)
2025-09-03 20:31:56.058,N/A,Falha (Timeout)
2025-09-03 20:31:58.762,N/A,Falha (Timeout)
2025-09-03 20:32:01.467,N/A,Falha (Timeout)
2025-09-03 20:32:04.172,N/A,Falha (Timeout)
2025-09-03 20:32:06.878,N/A,Falha (Timeout)
2025-09-03 20:32:09.582,N/A,Falha (Timeout)
2025-09-03 20:32:12.286,N/A,Falha (Timeout)
2025-09-03 20:32:14.991,N/A,Falha (Timeout)
2025-09-03 20:32:17.696,N/A,Falha (Timeout)
2025-09-03 20:32:20.402,N/A,Falha (Timeout)
2025-09-03 20:32:23.107,N/A,Falha (Timeout)
2025-09-03 20:32:25.813,N/A,Falha (Timeout)
2025-09-03 20:32:28.517,N/A,Falha (Timeout)
2025-09-03 20:32:31.222,N/A,Falha (Timeout)
2025-09-03 20:32:33.926,N/A,Falha (Timeout)
2025-09-03 20:32:36.630,N/A,Falha (Timeout)
2025-09-03 20:32:39.336,N/A,Falha (Timeout)
2025-09-03 20:32:42.040,N/A,Falha (Timeout)
2025-09-03 20:32:44.746,N/A,Falha (Timeout)
2025-09-03 20:32:47.451,N/A,Falha (Timeout)
2025-09-03 20:32:50.155,N/A,Falha (Timeout)
2025-09-03 20:32:52.859,N/A,Falha (Timeout)
2025-09-03 20:32:55.564,N/A,Falha (Timeout)
2025-09-03 20:32:58.269,N/A,Falha (Timeout)
2025-09-03 20:33:00.974,N/A,Falha (Timeout)
2025-09-03 20:33:03.680,N/A,Falha (Timeout)
2025-09-03 20:33:06.386,N/A,Falha (Timeout)
2025-09-03 20:33:09.091,N/A,Falha (Timeout)
2025-09-03 20:33:11.795,N/A,Falha (Timeout)
2025-09-03 20:33:14.501,N/A,Falha (Timeout)
2025-09-03 20:33:17.206,N/A,Falha (Timeout)
2025-09-03 20:33:19.911,N/A,Falha (Timeout)
2025-09-03 20:33:22.616,N/A,Falha (Timeout)
2025-09-03 20:33:25.322,N/A,Falha (Timeout)
2025-09-03 20:33:28.026,N/A,Falha (Timeout)
2025-09-03 20:33:30.731,N/A,Falha (Timeout)
2025-09-03 20:33:33.435,N/A,Falha (Timeout)
2025-09-03 20:33:36.139,N/A,Falha (Timeout)
2025-09-03 20:33:38.844,N/A,Falha (Timeout)
2025-09-03 20:33:41.549,N/A,Falha (Timeout)
2025-09-03 20:33:44.255,N/A,Falha (Timeout)
2025-09-03 20:33:46.960,N/A,Falha (Timeout)
2025-09-03 20:33:49.666,N/A,Falha (Timeout)
2025-09-03 20:33:52.371,N/A,Falha (Timeout)
2025-09-03 20:33:55.075,N/A,Falha (Timeout)
2025-09-03 20:33:57.780,N/A,Falha (Timeout)
2025-09-03 20:34:00.485,N/A,Falha (Timeout)
2025-09-03 20:34:03.190,N/A,Falha (Timeout)
2025-09-03 20:34:05.895,N/A,Falha (Timeout)
2025-09-03 20:34:08.601,N/A,Falha (Timeout)
2025-09-03 20:34:11.306,N/A,Falha (Timeout)
2025-09-03 20:34:14.011,N/A,Falha (Timeout)
2025-09-03 20:34:16.716,N/A,Falha (Timeout)
2025-09-03 20:34:19.421,N/A,Falha (Timeout)
2025-09-03 20:34:22.127,N/A,Falha (Timeout)
2025-09-03 20:34:24.832,N/A,Falha (Timeout)
2025-09-03 20:34:27.536,N/A,Falha (Timeout)
2025-09-03 20:34:30.242,N/A,Falha (Timeout)
2025-09-03 20:34:32.947,N/A,Falha (Timeout)
2025-09-03 20:34:35.652,N/A,Falha (Timeout)
2025-09-03 20:34:38.357,N/A,Falha (Timeout)
2025-09-03 20:34:41.061,N/A,Falha (Timeout)
2025-09-03 20:34:43.766,N/A,Falha (Timeout)
2025-09-03 20:34:46.471,N/A,Falha (Timeout)
2025-09-03 20:34:49.176,N/A,Falha (Timeout)
2025-09-03 20:34:51.881,N/A,Falha (Timeout)
2025-09-03 20:34:54.585,N/A,Falha (Timeout)
2025-09-03 20:34:57.290,N/A,Falha (Timeout)
2025-09-03 20:34:59.995,N/A,Falha (Timeout)
2025-09-03 20:35:02.700,N/A,Falha (Timeout)
2025-09-03 20:35:05.405,N/A,Falha (Timeout)
2025-09-03 20:35:08.111,N/A,Falha (Timeout)
2025-09-03 20:35:10.816,N/A,Falha (Timeout)
2025-09-03 20:35:13.523,N/A,Falha (Timeout)
2025-09-03 20:35:16.228,N/A,Falha (Timeout)
2025-09-03 20:35:18.933,N/A,Falha (Timeout)
2025-09-03 20:35:21.638,N/A,Falha (Timeout)
2025-09-03 20:35:24.344,N/A,Falha (Timeout)
2025-09-03 20:35:27.050,N/A,Falha (Timeout)
2025-09-03 20:35:29.755,N/A,Falha (Timeout)
2025-09-03 20:35:32.460,N/A,Falha (Timeout)
2025-09-03 20:35:35.165,N/A,Falha (Timeout)
2025-09-03 20:35:37.870,N/A,Falha (Timeout)
2025-09-03 20:35:40.574,N/A,Falha (Timeout)
2025-09-03 20:35:43.279,N/A,Falha (Timeout)
2025-09-03 20:35:45.985,N/A,Falha (Timeout)
2025-09-03 20:35:48.691,N/A,Falha (Timeout)
2025-09-03 20:35:51.395,N/A,Falha (Timeout)
2025-09-03 20:35:54.100,N/A,Falha (Timeout)
2025-09-03 20:35:56.805,N/A,Falha (Timeout)
2025-09-03 20:35:59.510,N/A,Falha (Timeout)
2025-09-03 20:36:02.215,N/A,Falha (Timeout)
2025-09-03 20:36:04.920,N/A,Falha (Timeout)
2025-09-03 20:36:07.625,N/A,Falha (Timeout)
2025-09-03 20:36:10.330,N/A,Falha (Timeout)
2025-09-03 20:36:13.034,N/A,Falha (Timeout)
2025-09-03 20:36:15.739,N/A,Falha (Timeout)
2025-09-03 20:36:18.444,N/A,Falha (Timeout)
2025-09-03 20:36:21.149,N/A,Falha (Timeout)
2025-09-03 20:36:23.854,N/A,Falha (Timeout)
2025-09-03 20:36:26.560,N/A,Falha (Timeout)
2025-09-03 20:36:29.265,N/A,Falha (Timeout)
2025-09-03 20:36:31.971,N/A,Falha (Timeout)
2025-09-03 20:36:34.676,N/A,Falha (Timeout)
2025-09-03 20:36:37.381,N/A,Falha (Timeout)
2025-09-03 20:36:40.087,N/A,Falha (Timeout)
2025-09-03 20:36:42.792,N/A,Falha (Timeout)
2025-09-03 20:36:45.496,N/A,Falha (Timeout)
2025-09-03 20:36:48.202,N/A,Falha (Timeout)
2025-09-03 20:36:50.908,N/A,Falha (Timeout)
2025-09-03 20:36:53.613,N/A,Falha (Timeout)
2025-09-03 20:36:56.319,N/A,Falha (Timeout)
2025-09-03 20:36:59.024,N/A,Falha (Timeout)
2025-09-03 20:37:01.730,N/A,Falha (Timeout)
2025-09-03 20:37:04.436,N/A,Falha (Timeout)
2025-09-03 20:37:07.142,N/A,Falha (Timeout)
2025-09-03 20:37:09.847,N/A,Falha (Timeout)
2025-09-03 20:37:12.553,N/A,Falha (Timeout)
2025-09-03 20:37:15.258,N/A,Falha (Timeout)
2025-09-03 20:37:17.964,N/A,Falha (Timeout)
2025-09-03 20:37:20.669,N/A,Falha (Timeout)
2025-09-03 20:37:23.374,N/A,Falha (Timeout)
2025-09-03 20:37:26.079,N/A,Falha (Timeout)
2025-09-05 10:47:39.834,N/A,Falha (Timeout)
2025-09-05 10:47:42.545,N/A,Falha (Timeout)
2025-09-05 10:47:45.257,N/A,Falha (Timeout)
2025-09-05 10:47:47.969,N/A,Falha (Timeout)
2025-09-05 10:47:50.674,N/A,Falha (Timeout)
2025-09-05 10:47:53.385,N/A,Falha (Timeout)
2025-09-05 10:47:56.098,N/A,Falha (Timeout)
2025-09-05 10:47:58.808,N/A,Falha (Timeout)
2025-09-05 10:48:01.520,N/A,Falha (Timeout)
2025-09-05 10:48:04.230,N/A,Falha (Timeout)
2025-09-05 10:48:06.942,N/A,Falha (Timeout)
2025-09-05 10:48:09.650,N/A,Falha (Timeout)
2025-09-05 10:48:12.358,N/A,Falha (Timeout)
2025-09-05 10:48:15.066,N/A,Falha (Timeout)
2025-09-05 10:48:17.779,N/A,Falha (Timeout)
2025-09-05 10:48:20.492,N/A,Falha (Timeout)
2025-09-05 10:48:23.204,N/A,Falha (Timeout)
2025-09-05 10:48:25.914,N/A,Falha (Timeout)
2025-09-05 10:48:28.626,N/A,Falha (Timeout)
2025-09-05 10:48:31.337,N/A,Falha (Timeout)
2025-09-05 10:48:34.048,N/A,Falha (Timeout)
2025-09-05 10:48:36.759,N/A,Falha (Timeout)
