Timestamp,Luminosidade
2025-09-02 12:21:52.002,800
2025-09-02 12:21:53.015,779
2025-09-02 12:21:54.064,779
2025-09-02 12:21:55.098,787
2025-09-02 12:21:56.111,786
2025-09-02 12:21:57.135,786
2025-09-02 12:21:58.166,786
2025-09-02 12:21:59.182,783
2025-09-02 12:22:00.195,391
2025-09-02 12:22:01.223,360
2025-09-02 12:22:02.243,366
2025-09-02 12:22:03.255,367
2025-09-02 12:22:04.272,365
2025-09-02 12:22:05.283,365
2025-09-02 12:22:06.293,357
2025-09-02 12:22:07.308,355
2025-09-02 12:22:08.324,356
2025-09-02 12:22:09.425,281
2025-09-02 12:22:10.445,279
2025-09-02 12:22:11.458,279
2025-09-02 12:22:12.470,279
2025-09-02 12:22:13.487,279
2025-09-02 12:22:14.510,281
2025-09-02 12:22:15.522,281
2025-09-02 12:22:16.538,279
2025-09-02 12:22:17.554,279
2025-09-02 12:22:18.566,283
2025-09-02 12:22:19.586,283
2025-09-02 12:22:20.620,283
2025-09-02 12:25:54.181,275
2025-09-02 12:25:54.897,275
2025-09-02 12:25:55.628,275
2025-09-02 12:25:56.345,275
2025-09-02 12:25:57.060,275
2025-09-02 12:25:57.776,275
2025-09-02 12:25:58.494,275
2025-09-02 12:25:59.212,275
2025-09-02 12:25:59.944,275
2025-09-02 12:26:00.669,275
2025-09-02 12:26:01.387,275
2025-09-02 12:26:02.114,275
2025-09-02 12:26:02.830,275
2025-09-02 12:26:03.541,275
2025-09-02 12:26:04.323,275
2025-09-02 12:26:05.126,275
2025-09-02 12:26:06.056,275
2025-09-02 12:26:06.952,275
2025-09-02 12:26:07.664,275
2025-09-02 12:26:08.375,275
2025-09-02 12:26:09.090,276
2025-09-02 12:26:09.806,275
2025-09-02 12:26:10.524,275
2025-09-02 12:26:11.239,275
2025-09-02 12:26:11.962,276
2025-09-02 12:26:12.676,275
2025-09-02 12:26:13.390,276
2025-09-02 12:26:14.115,276
2025-09-02 12:26:14.866,277
2025-09-02 12:26:15.650,276
2025-09-02 12:26:16.382,276
2025-09-02 12:26:17.104,275
2025-09-02 12:26:17.822,276
2025-09-02 12:26:18.562,394
2025-09-02 12:26:19.273,669
2025-09-02 12:26:19.990,756
2025-09-02 12:26:20.706,799
2025-09-02 12:26:21.437,795
2025-09-02 12:26:22.150,793
2025-09-02 12:26:22.898,776
2025-09-02 12:26:23.625,781
2025-09-02 12:26:24.382,777
2025-09-02 12:26:25.106,777
2025-09-02 12:26:25.818,767
2025-09-02 12:26:26.531,311
2025-09-02 12:26:27.243,288
2025-09-02 12:26:27.955,291
2025-09-02 12:26:28.679,391
2025-09-02 12:26:29.398,730
2025-09-02 12:26:30.111,733
2025-09-02 12:26:30.823,723
2025-09-02 12:26:31.546,739
2025-09-02 12:26:32.278,735
2025-09-02 12:26:32.994,415
2025-09-02 12:26:33.711,303
2025-09-02 12:26:34.428,297
2025-09-02 12:26:35.150,297
2025-09-02 12:26:35.868,298
2025-09-02 12:26:36.585,293
2025-09-02 12:26:37.301,288
2025-09-02 12:26:38.070,301
2025-09-02 12:26:38.790,275
2025-09-02 12:26:39.506,275
2025-09-02 12:26:40.223,275
2025-09-02 12:26:40.940,275
2025-09-02 12:26:41.650,275
2025-09-02 12:26:42.374,275
2025-09-02 12:26:43.094,275
2025-09-02 12:26:43.808,275
2025-09-02 12:26:44.525,276
2025-09-02 12:26:45.242,275
2025-09-02 12:26:45.959,275
2025-09-02 12:26:46.674,275
2025-09-02 12:26:47.391,276
2025-09-02 12:26:48.110,276
2025-09-02 12:26:48.825,276
2025-09-02 12:26:49.540,276
2025-09-02 12:26:50.256,276
2025-09-02 12:26:50.972,276
2025-09-02 12:26:51.686,276
2025-09-02 12:26:52.401,276
2025-09-02 12:26:53.113,276
2025-09-02 12:26:53.830,275
2025-09-02 12:26:54.542,276
2025-09-02 12:26:55.255,276
2025-09-02 12:26:55.968,276
2025-09-02 12:26:56.685,275
2025-09-02 12:26:57.405,276
2025-09-02 12:26:58.121,275
2025-09-02 12:26:58.837,275
2025-09-02 12:26:59.552,275
2025-09-02 12:27:00.287,265
2025-09-02 12:27:01.009,-1
2025-09-02 12:27:01.724,-1
2025-09-02 12:27:02.441,-1
2025-09-02 12:27:03.157,-1
2025-09-02 12:27:03.875,253
2025-09-02 12:27:04.600,277
2025-09-02 12:27:05.310,277
2025-09-02 12:27:06.028,277
2025-09-02 12:27:06.744,277
2025-09-02 12:27:07.460,275
2025-09-02 12:27:08.177,275
2025-09-02 12:27:08.924,275
2025-09-02 12:27:09.664,276
2025-09-02 12:27:10.377,276
2025-09-02 12:27:11.102,276
2025-09-03 17:09:11.684,434
2025-09-03 17:09:12.475,431
2025-09-03 17:09:13.295,428
2025-09-03 17:09:14.111,409
2025-09-03 17:09:14.829,361
2025-09-03 17:09:15.558,433
2025-09-03 17:09:16.270,419
2025-09-03 17:09:16.990,433
2025-09-03 17:09:17.711,429
2025-09-03 17:09:18.424,414
2025-09-03 17:09:19.135,422
2025-09-03 17:09:19.867,415
2025-09-03 17:09:20.577,434
2025-09-03 17:09:21.288,425
2025-09-03 17:09:22.000,408
2025-09-03 17:09:22.714,408
2025-09-03 17:09:23.429,429
2025-09-03 17:09:24.164,408
2025-09-03 17:09:24.876,434
2025-09-03 17:09:25.587,415
2025-09-03 17:09:26.298,413
2025-09-03 17:09:27.013,407
2025-09-03 17:09:27.772,433
2025-09-03 17:09:28.482,433
2025-09-03 17:09:29.193,427
2025-09-03 17:09:29.907,408
2025-09-03 17:09:30.617,418
2025-09-03 17:09:31.337,415
2025-09-03 17:09:32.055,408
2025-09-03 17:09:32.787,410
2025-09-03 17:09:33.498,423
2025-09-03 17:09:34.213,433
2025-09-03 17:09:34.926,415
2025-09-03 17:09:35.636,434
2025-09-03 17:09:36.349,407
2025-09-03 17:09:37.062,433
2025-09-03 17:09:37.772,407
2025-09-03 17:09:38.484,433
2025-09-03 17:09:39.196,414
2025-09-03 17:09:39.908,434
2025-09-03 17:09:40.618,408
2025-09-03 17:09:41.330,422
2025-09-03 17:09:42.040,428
2025-09-03 17:09:42.750,408
2025-09-03 17:09:43.464,427
2025-09-03 17:09:44.183,419
2025-09-03 17:09:44.900,433
2025-09-03 17:09:45.615,413
2025-09-03 17:09:46.326,426
2025-09-03 17:09:47.036,423
2025-09-03 17:09:47.750,409
2025-09-03 17:09:48.487,408
2025-09-03 17:09:49.197,419
2025-09-03 17:09:49.908,434
2025-09-03 17:09:50.618,416
2025-09-03 17:09:51.332,434
2025-09-03 17:09:52.050,408
2025-09-03 17:09:52.770,413
2025-09-03 17:09:53.482,434
2025-09-03 17:09:54.193,414
2025-09-03 17:09:54.903,427
2025-09-03 17:09:55.613,431
2025-09-03 17:09:56.324,407
2025-09-03 17:09:57.057,407
2025-09-03 17:09:57.771,426
2025-09-03 17:09:58.482,409
2025-09-03 17:09:59.196,426
2025-09-03 17:09:59.907,417
2025-09-03 17:10:00.648,409
2025-09-03 17:10:01.358,428
2025-09-03 17:10:02.081,428
2025-09-03 17:10:02.792,435
2025-09-03 17:10:03.505,413
2025-09-03 17:10:04.215,433
2025-09-03 17:10:04.944,429
2025-09-03 17:10:05.655,421
2025-09-03 17:10:06.368,416
2025-09-03 17:10:07.080,421
2025-09-03 17:10:07.792,416
2025-09-03 17:10:08.505,429
2025-09-03 17:10:09.215,432
2025-09-03 17:10:09.953,437
2025-09-03 17:10:10.682,434
2025-09-03 17:10:11.394,430
2025-09-03 17:10:12.105,435
2025-09-03 17:10:12.832,419
2025-09-03 17:10:13.564,431
2025-09-03 17:10:14.275,414
2025-09-03 17:10:14.990,434
2025-09-03 17:10:15.703,435
2025-09-03 17:10:16.416,409
2025-09-03 17:10:17.130,418
2025-09-03 17:10:17.841,428
2025-09-03 17:10:18.553,422
2025-09-03 17:10:19.283,421
2025-09-03 17:10:19.994,422
2025-09-03 17:10:20.710,409
2025-09-03 17:10:21.437,103
2025-09-03 17:10:22.147,67
2025-09-03 17:10:22.857,55
2025-09-03 17:10:23.569,90
2025-09-03 17:10:24.281,126
2025-09-03 17:10:25.021,163
2025-09-03 17:10:25.731,155
2025-09-03 17:10:26.443,170
2025-09-03 17:10:27.154,165
2025-09-03 17:10:27.867,175
2025-09-03 17:10:28.590,169
2025-09-03 17:10:29.307,165
2025-09-03 17:10:30.028,154
2025-09-03 17:10:30.738,195
2025-09-03 17:10:31.452,425
2025-09-03 17:10:32.182,427
2025-09-03 17:10:32.949,429
2025-09-03 17:10:33.666,409
2025-09-03 17:10:34.379,429
2025-09-03 17:10:35.117,432
2025-09-03 17:10:35.838,422
2025-09-03 17:10:36.565,435
2025-09-03 17:10:37.306,437
2025-09-03 17:10:38.024,413
2025-09-03 17:10:38.742,408
2025-09-03 17:10:39.474,421
2025-09-03 17:10:40.193,428
2025-09-03 17:10:40.920,410
2025-09-03 17:10:41.643,434
2025-09-03 17:10:42.353,427
2025-09-03 17:10:43.108,416
2025-09-03 17:10:43.834,437
2025-09-03 17:10:44.585,409
2025-09-03 17:10:45.321,414
2025-09-03 17:10:46.055,413
2025-09-03 17:10:46.766,437
2025-09-03 17:10:47.478,414
2025-09-03 17:10:48.191,431
2025-09-03 17:10:48.913,408
2025-09-03 17:10:49.623,438
2025-09-03 17:10:50.381,420
2025-09-03 17:10:51.099,431
2025-09-03 17:10:51.836,423
2025-09-03 17:10:52.548,437
2025-09-03 17:10:53.273,410
2025-09-03 17:10:54.028,409
2025-09-03 17:10:54.743,423
2025-09-03 17:10:55.454,434
2025-09-03 17:10:56.165,408
2025-09-03 17:10:56.875,416
2025-09-03 17:10:57.586,434
2025-09-03 17:10:58.299,417
2025-09-03 17:10:59.011,432
2025-09-03 17:10:59.722,420
2025-09-03 17:11:00.446,421
2025-09-03 17:11:01.160,435
2025-09-03 17:11:01.908,423
2025-09-03 17:11:02.619,433
2025-09-03 17:11:03.329,411
2025-09-03 17:11:04.039,407
2025-09-03 17:11:04.750,296
2025-09-03 17:11:05.461,374
2025-09-03 17:11:06.195,428
2025-09-03 17:11:06.908,422
2025-09-03 17:11:07.626,434
2025-09-03 17:11:08.337,417
2025-09-03 17:11:09.049,409
2025-09-03 17:11:09.768,432
2025-09-03 17:11:10.480,407
2025-09-03 17:11:11.204,425
2025-09-03 17:11:11.918,431
2025-09-03 17:11:12.661,418
2025-09-03 17:11:13.375,437
2025-09-03 17:11:14.093,433
2025-09-03 17:11:14.859,416
2025-09-03 17:11:15.580,421
2025-09-03 17:11:16.300,437
2025-09-03 17:11:17.019,414
2025-09-03 17:11:20.490,433
2025-09-03 17:11:21.314,434
2025-09-03 17:11:22.132,421
2025-09-03 17:11:22.846,422
2025-09-03 17:11:23.584,422
2025-09-03 17:11:24.295,417
2025-09-03 17:11:25.013,426
2025-09-03 17:11:25.725,432
2025-09-03 17:11:26.443,427
2025-09-03 17:11:27.177,409
2025-09-03 17:11:27.920,425
2025-09-03 17:11:28.631,438
2025-09-03 17:11:29.344,416
2025-09-03 17:11:30.054,425
2025-09-03 17:11:30.765,435
2025-09-03 17:11:31.477,408
2025-09-03 17:11:32.189,430
2025-09-03 17:11:32.910,407
2025-09-03 17:11:33.630,425
2025-09-03 17:11:34.346,423
2025-09-03 17:11:35.057,435
2025-09-03 17:11:35.773,437
2025-09-03 17:11:36.485,415
2025-09-03 17:11:37.198,437
2025-09-03 17:11:38.005,409
2025-09-03 17:11:38.730,428
2025-09-03 17:11:39.450,417
2025-09-03 17:11:40.177,416
2025-09-03 17:11:40.896,437
2025-09-03 17:11:41.620,413
2025-09-03 17:11:42.330,438
2025-09-03 17:11:43.042,426
2025-09-03 17:11:43.753,423
2025-09-03 17:11:44.469,422
2025-09-03 17:11:45.179,437
2025-09-03 17:11:45.899,438
2025-09-03 17:11:46.610,420
2025-09-03 17:11:47.336,414
2025-09-03 17:11:48.047,433
2025-09-03 17:11:48.759,413
2025-09-03 17:11:49.472,423
2025-09-03 17:11:50.213,410
2025-09-03 17:11:50.931,413
2025-09-03 17:11:51.643,431
2025-09-03 17:11:52.354,434
2025-09-03 17:11:53.072,437
2025-09-03 17:11:53.791,418
2025-09-03 17:11:54.517,433
2025-09-03 17:11:55.232,434
2025-09-03 17:11:55.948,410
2025-09-03 17:11:56.660,438
2025-09-03 17:11:57.392,410
2025-09-03 17:11:58.113,437
2025-09-03 17:11:58.824,422
2025-09-03 17:11:59.535,433
2025-09-03 17:12:00.250,438
2025-09-03 17:12:00.964,419
2025-09-03 17:12:01.675,437
2025-09-03 17:12:02.394,422
2025-09-03 17:12:03.118,415
2025-09-03 17:12:03.865,438
2025-09-03 17:12:04.575,438
2025-09-03 17:12:05.288,413
2025-09-03 17:12:06.094,418
2025-09-03 17:12:06.806,417
2025-09-03 17:12:07.516,438
2025-09-03 17:12:08.233,419
2025-09-03 17:12:08.944,427
2025-09-03 17:12:09.748,413
2025-09-03 17:12:10.463,413
2025-09-03 17:12:11.183,437
2025-09-03 17:12:11.902,437
2025-09-03 17:12:12.613,417
2025-09-03 17:12:13.326,423
2025-09-03 17:12:14.075,417
2025-09-03 17:12:14.785,409
2025-09-03 17:12:15.497,421
2025-09-03 17:12:16.208,429
2025-09-03 17:12:16.918,407
2025-09-03 17:12:17.634,408
2025-09-03 17:12:18.354,431
2025-09-03 17:12:19.066,422
2025-09-03 17:12:19.778,417
2025-09-03 17:12:20.489,434
2025-09-03 17:12:21.205,409
2025-09-03 17:12:21.917,410
2025-09-03 17:12:22.630,437
2025-09-03 17:12:23.343,421
2025-09-03 17:12:24.053,433
2025-09-03 17:12:24.766,190
2025-09-03 17:12:25.480,25
2025-09-03 17:12:26.205,17
2025-09-03 17:12:26.916,-1
2025-09-03 17:12:27.625,-1
2025-09-03 17:12:28.339,0
2025-09-03 17:12:29.051,-1
2025-09-03 17:12:29.763,-1
2025-09-03 17:12:30.475,415
2025-09-03 17:12:31.186,434
2025-09-03 17:12:31.897,408
2025-09-03 17:12:32.607,419
2025-09-03 17:12:33.318,155
2025-09-03 17:12:34.028,32
2025-09-03 17:12:34.743,24
2025-09-03 17:12:35.455,170
2025-09-03 17:12:36.165,433
2025-09-03 17:12:36.875,427
2025-09-03 17:12:37.586,408
2025-09-03 17:12:38.326,434
2025-09-03 17:12:39.040,438
2025-09-03 17:12:39.751,409
2025-09-03 17:12:40.465,437
2025-09-03 17:12:41.176,418
2025-09-03 17:12:41.886,441
2025-09-03 17:12:42.598,451
2025-09-03 17:12:43.311,415
2025-09-03 17:12:44.022,457
2025-09-03 17:12:44.733,445
2025-09-03 17:12:45.445,457
2025-09-03 17:12:46.156,767
2025-09-03 17:12:46.868,780
2025-09-03 17:12:47.578,764
2025-09-03 17:12:48.291,756
2025-09-03 17:12:49.001,775
2025-09-03 17:12:49.713,766
2025-09-03 17:12:50.427,457
2025-09-03 17:12:51.146,435
2025-09-03 17:12:51.856,431
2025-09-03 17:12:52.570,778
2025-09-03 17:12:53.281,715
2025-09-03 17:12:53.991,423
2025-09-03 17:12:54.704,413
2025-09-03 17:12:55.419,413
2025-09-03 17:12:56.130,437
2025-09-03 17:12:56.841,416
2025-09-03 17:12:57.556,432
2025-09-03 17:12:58.268,416
2025-09-03 17:12:58.983,416
2025-09-03 17:12:59.697,434
2025-09-03 17:13:00.408,414
2025-09-03 17:13:01.118,437
2025-09-03 17:13:01.831,409
2025-09-03 17:13:02.542,437
2025-09-03 17:13:03.258,434
2025-09-03 17:13:03.975,437
2025-09-03 17:13:04.704,408
2025-09-03 17:13:05.416,435
2025-09-03 17:13:06.127,415
2025-09-03 17:13:06.843,414
2025-09-03 17:13:07.590,437
2025-09-03 17:13:08.300,415
2025-09-03 17:13:09.013,422
2025-09-03 17:13:12.499,408
2025-09-03 17:13:13.318,433
2025-09-03 17:13:14.138,420
2025-09-03 17:13:14.851,419
2025-09-03 17:13:15.561,428
2025-09-03 17:13:16.272,414
2025-09-03 17:13:16.982,431
2025-09-03 17:13:17.693,417
2025-09-03 17:13:18.404,417
2025-09-03 17:13:19.116,435
2025-09-03 17:13:19.828,413
2025-09-03 17:13:20.540,433
2025-09-03 17:13:21.251,409
2025-09-03 17:13:21.962,421
2025-09-03 17:13:22.675,413
2025-09-03 17:13:23.391,408
2025-09-03 17:13:24.109,414
2025-09-03 17:13:24.820,432
2025-09-03 17:13:25.530,420
2025-09-03 17:13:26.241,417
2025-09-03 17:13:26.955,434
2025-09-03 17:13:27.685,434
2025-09-03 17:13:28.395,429
2025-09-03 17:13:29.106,407
2025-09-03 17:13:29.826,422
2025-09-03 17:13:30.547,411
2025-09-03 17:13:31.257,417
2025-09-03 17:13:31.972,413
2025-09-03 17:13:32.684,438
2025-09-03 17:13:33.395,422
2025-09-03 17:13:34.111,428
2025-09-03 17:13:34.824,427
2025-09-03 17:13:35.582,435
2025-09-03 17:13:36.294,428
2025-09-03 17:13:37.016,429
2025-09-03 17:13:37.728,429
2025-09-03 17:13:38.438,410
2025-09-03 17:13:39.169,427
2025-09-03 17:13:39.906,419
2025-09-03 17:13:40.624,435
2025-09-03 17:13:41.346,410
2025-09-03 17:13:42.075,433
2025-09-03 17:13:42.789,429
2025-09-03 17:13:43.503,428
2025-09-03 17:13:44.259,435
2025-09-03 17:13:44.973,420
2025-09-03 17:13:45.685,428
2025-09-03 17:13:46.396,407
2025-09-03 17:13:47.114,415
2025-09-03 17:13:47.827,431
2025-09-03 17:13:48.562,418
2025-09-03 17:13:49.277,417
2025-09-03 17:13:49.991,421
2025-09-03 17:13:50.702,433
2025-09-03 17:13:51.414,415
2025-09-03 17:13:52.172,425
2025-09-03 17:13:52.887,409
2025-09-03 17:13:53.599,428
2025-09-03 17:13:54.310,429
2025-09-03 17:13:55.023,420
2025-09-03 17:13:55.733,435
2025-09-03 17:13:56.461,427
2025-09-03 17:13:57.171,409
2025-09-03 17:13:57.882,428
2025-09-03 17:13:58.593,433
2025-09-03 17:13:59.305,414
2025-09-03 17:14:00.023,423
2025-09-03 17:14:00.746,430
2025-09-03 17:14:01.468,422
2025-09-03 17:14:02.180,414
2025-09-03 17:14:02.892,438
2025-09-03 17:14:03.611,416
2025-09-03 17:14:04.328,438
2025-09-03 17:14:05.043,429
2025-09-03 17:14:05.755,411
2025-09-03 17:14:06.470,418
2025-09-03 17:14:07.187,419
2025-09-03 17:14:07.900,432
2025-09-03 17:14:08.641,438
2025-09-03 17:14:09.361,418
2025-09-03 17:14:10.075,425
2025-09-03 17:14:10.789,427
2025-09-03 17:14:11.501,413
2025-09-03 17:14:12.224,425
2025-09-03 17:14:12.962,418
2025-09-03 17:14:13.673,435
2025-09-03 17:14:14.383,427
2025-09-03 17:14:15.111,422
2025-09-03 17:14:15.825,420
2025-09-03 17:14:16.542,427
2025-09-03 17:14:17.253,414
2025-09-03 17:14:17.963,431
2025-09-03 17:14:18.674,438
2025-09-03 17:14:19.385,414
2025-09-03 17:14:20.095,420
2025-09-03 17:14:20.839,427
2025-09-03 17:14:24.287,423
2025-09-03 17:14:25.128,406
2025-09-03 17:14:25.946,421
2025-09-03 17:14:26.657,433
2025-09-03 17:14:27.367,418
2025-09-03 17:14:28.084,417
2025-09-03 17:14:28.795,414
2025-09-03 17:14:29.509,427
2025-09-03 17:14:30.228,427
2025-09-03 17:14:30.947,435
2025-09-03 17:14:31.666,433
2025-09-03 17:14:32.384,434
2025-09-03 17:14:33.124,433
2025-09-03 17:14:33.846,417
2025-09-03 17:14:34.560,417
2025-09-03 17:14:35.295,437
2025-09-03 17:14:36.011,431
2025-09-03 17:14:36.725,407
2025-09-03 17:14:37.436,413
2025-09-03 17:14:38.149,438
2025-09-03 17:14:38.860,419
2025-09-03 17:14:39.574,439
2025-09-03 17:14:40.291,414
2025-09-03 17:14:41.002,91
2025-09-03 17:14:41.716,34
2025-09-03 17:14:42.436,32
2025-09-03 17:14:43.147,32
2025-09-03 17:14:43.863,32
2025-09-03 17:14:44.575,31
2025-09-03 17:14:45.289,31
2025-09-03 17:14:46.001,29
2025-09-03 17:14:46.713,29
2025-09-03 17:14:47.438,29
2025-09-03 17:14:48.155,29
2025-09-03 17:14:48.866,29
2025-09-03 17:14:49.578,29
2025-09-03 17:14:50.298,29
2025-09-03 17:14:51.012,30
2025-09-03 17:14:51.729,31
2025-09-03 17:14:52.448,32
2025-09-03 17:14:53.161,32
2025-09-03 17:14:53.884,32
2025-09-03 17:14:54.612,420
2025-09-03 17:14:55.325,426
2025-09-03 17:14:56.037,443
2025-09-03 17:14:56.752,419
2025-09-03 17:14:57.466,442
2025-09-03 17:14:58.193,417
2025-09-03 17:14:58.905,432
2025-09-03 17:14:59.618,415
2025-09-03 17:15:00.331,427
2025-09-03 17:15:01.056,422
2025-09-03 17:15:01.766,435
2025-09-03 17:15:02.483,441
2025-09-03 17:15:03.196,416
2025-09-03 17:15:03.910,427
2025-09-03 17:15:04.634,437
2025-09-03 17:15:05.347,415
2025-09-03 17:15:06.068,441
2025-09-03 17:15:06.783,415
2025-09-03 17:15:07.505,425
2025-09-03 17:15:08.227,439
2025-09-03 17:15:08.943,416
2025-09-03 17:15:09.666,437
2025-09-03 17:15:10.379,440
2025-09-03 17:15:11.097,438
2025-09-03 17:15:11.810,418
2025-09-03 17:15:12.550,439
2025-09-03 17:15:13.266,421
2025-09-03 17:15:13.985,414
2025-09-03 17:15:14.696,433
2025-09-03 17:15:15.406,439
2025-09-03 17:15:16.120,422
2025-09-03 17:15:16.833,421
2025-09-03 17:15:17.546,414
2025-09-03 17:15:18.259,426
2025-09-03 17:15:18.987,419
2025-09-03 17:15:19.701,420
2025-09-03 17:15:20.413,414
2025-09-03 17:15:21.124,437
2025-09-03 17:15:21.836,425
2025-09-03 17:15:22.576,435
2025-09-03 17:15:23.287,418
2025-09-03 17:15:23.997,418
2025-09-03 17:15:24.716,435
2025-09-03 17:15:25.429,420
2025-09-03 17:15:26.153,416
2025-09-03 17:15:26.864,422
2025-09-03 17:15:27.584,422
2025-09-03 17:15:28.295,415
2025-09-03 17:15:29.008,415
2025-09-03 17:15:29.733,437
2025-09-03 17:15:30.463,418
2025-09-03 17:15:31.191,428
2025-09-03 17:15:31.900,438
2025-09-03 17:15:32.613,413
2025-09-03 17:15:33.323,422
2025-09-03 17:15:34.036,435
2025-09-03 17:15:34.747,418
2025-09-03 17:15:35.458,438
2025-09-03 17:15:36.173,415
2025-09-03 17:15:36.886,413
2025-09-03 17:15:37.606,413
2025-09-03 17:15:38.322,427
2025-09-03 17:15:39.037,416
2025-09-03 17:15:39.754,422
2025-09-03 17:15:40.474,429
2025-09-03 17:15:41.199,428
2025-09-03 17:15:41.927,418
2025-09-03 17:15:42.639,437
2025-09-03 17:15:43.353,427
2025-09-03 17:15:44.067,415
2025-09-03 17:15:44.781,434
2025-09-03 17:15:45.494,413
2025-09-03 17:15:46.208,437
2025-09-03 17:15:46.933,423
2025-09-03 17:15:47.646,438
2025-09-03 17:15:48.357,422
2025-09-03 17:15:49.081,427
2025-09-03 17:15:49.794,433
2025-09-03 17:15:50.512,434
2025-09-03 17:15:51.258,418
2025-09-03 17:15:51.970,431
2025-09-03 17:15:52.681,429
2025-09-03 17:15:53.393,427
2025-09-03 17:15:54.104,439
2025-09-03 17:15:54.841,417
2025-09-03 17:15:55.552,437
2025-09-03 17:15:56.263,435
2025-09-03 17:15:56.973,413
2025-09-03 17:15:57.685,437
2025-09-03 17:15:58.399,431
2025-09-03 17:15:59.136,439
2025-09-03 17:15:59.858,423
2025-09-03 17:16:00.570,438
2025-09-03 17:16:01.282,428
2025-09-03 17:16:01.994,435
2025-09-03 17:16:02.706,421
2025-09-03 17:16:06.171,435
2025-09-03 17:16:06.997,439
2025-09-03 17:16:07.810,418
2025-09-03 17:16:08.532,428
2025-09-03 17:16:09.247,435
2025-09-03 17:16:09.961,413
2025-09-03 17:16:10.682,427
2025-09-03 17:16:11.434,433
2025-09-03 17:16:12.152,418
2025-09-03 17:16:12.862,422
2025-09-03 17:16:13.573,433
2025-09-03 17:16:14.284,427
2025-09-03 17:16:15.002,414
2025-09-03 17:16:15.745,421
2025-09-03 17:16:16.469,409
2025-09-03 17:16:17.180,427
2025-09-03 17:16:17.893,429
2025-09-03 17:16:18.618,434
2025-09-03 17:16:19.331,431
2025-09-03 17:16:20.048,413
2025-09-03 17:16:20.769,413
2025-09-03 17:16:21.479,421
2025-09-03 17:16:22.194,415
2025-09-03 17:16:22.906,438
2025-09-03 17:16:23.640,438
2025-09-03 17:16:24.351,428
2025-09-03 17:16:25.062,422
2025-09-03 17:16:25.774,435
2025-09-03 17:16:26.485,416
2025-09-03 17:16:27.196,425
2025-09-03 17:16:27.952,423
2025-09-03 17:16:28.662,433
2025-09-03 17:16:29.373,435
2025-09-03 17:16:30.084,415
2025-09-03 17:16:30.805,438
2025-09-03 17:16:31.587,409
2025-09-03 17:16:32.299,413
2025-09-03 17:16:33.009,429
2025-09-03 17:16:33.722,416
2025-09-03 17:16:34.437,437
2025-09-03 17:16:35.152,434
2025-09-03 17:16:35.872,239
2025-09-03 17:16:36.632,171
2025-09-03 17:16:37.345,167
2025-09-03 17:16:38.057,355
2025-09-03 17:16:38.771,419
2025-09-03 17:16:39.482,433
2025-09-03 17:16:40.229,435
2025-09-03 17:16:40.942,432
2025-09-03 17:16:41.664,408
2025-09-03 17:16:42.375,434
2025-09-03 17:16:43.087,408
2025-09-03 17:16:43.801,432
2025-09-03 17:16:44.513,413
2025-09-03 17:16:45.225,435
2025-09-03 17:16:45.935,414
2025-09-03 17:16:46.647,417
2025-09-03 17:16:47.361,432
2025-09-03 17:16:48.072,423
2025-09-03 17:16:48.784,434
2025-09-03 17:16:49.506,422
2025-09-03 17:16:50.216,437
2025-09-03 17:16:50.926,434
2025-09-03 17:16:51.637,421
2025-09-03 17:16:52.365,413
2025-09-03 17:16:53.083,427
2025-09-03 17:16:53.796,415
2025-09-03 17:16:54.539,437
2025-09-03 17:16:55.253,435
2025-09-03 17:16:55.964,419
2025-09-03 17:16:56.713,434
2025-09-03 17:16:57.423,414
2025-09-03 17:16:58.138,435
2025-09-03 17:16:58.850,416
2025-09-03 17:16:59.561,420
2025-09-03 17:17:00.273,438
2025-09-03 17:17:01.017,421
2025-09-03 17:17:01.732,435
2025-09-03 17:17:02.447,434
2025-09-03 17:17:03.157,435
2025-09-03 17:17:03.867,423
2025-09-03 17:17:04.577,413
2025-09-03 17:17:05.290,434
2025-09-03 17:17:06.004,435
2025-09-03 17:17:06.716,437
2025-09-03 17:17:07.427,423
2025-09-03 17:17:08.137,413
2025-09-03 17:17:08.847,415
2025-09-03 17:17:09.559,435
2025-09-03 17:17:10.273,414
2025-09-03 17:17:10.985,437
2025-09-03 17:17:11.696,427
2025-09-03 17:17:12.413,417
2025-09-03 17:17:13.124,413
2025-09-03 17:17:13.835,432
2025-09-03 17:17:14.545,437
2025-09-03 17:17:15.257,421
2025-09-03 17:17:15.967,420
2025-09-03 17:17:16.677,433
2025-09-03 17:17:17.387,437
2025-09-03 17:17:18.099,413
2025-09-03 17:17:18.810,428
2025-09-03 17:17:19.521,438
2025-09-03 17:17:20.233,416
2025-09-03 17:17:20.943,421
2025-09-03 17:17:21.653,433
2025-09-03 17:17:22.363,437
2025-09-03 17:17:23.073,429
2025-09-03 17:17:23.785,409
2025-09-03 17:17:24.503,429
2025-09-03 17:17:25.244,413
2025-09-03 17:17:26.004,411
2025-09-03 17:17:26.714,437
2025-09-03 17:17:27.429,410
2025-09-03 17:17:28.149,434
2025-09-03 17:17:28.860,416
2025-09-03 17:17:29.583,437
2025-09-03 17:17:30.295,421
2025-09-03 17:17:31.008,427
2025-09-03 17:17:31.720,415
2025-09-03 17:17:32.430,413
2025-09-03 17:17:33.142,432
2025-09-03 17:17:33.859,415
2025-09-03 17:17:34.570,422
2025-09-03 17:17:35.280,411
